"country","code","year","Pct_poverty","gdp"
"Ireland","IRL",2018,3.9213858e-05,72339.4218486536
"Ireland","IRL",2019,0.000580115574,75239.3028933993
"Ireland","IRL",2020,0.00144305587,79074.5401350894
"Iran, Islamic Rep.","IRN",1986,0.091390332031,3504.3056729967
"Iran, Islamic Rep.","IRN",1990,0.084311669922,3300.92307860177
"Iran, Islamic Rep.","IRN",1994,0.044768798828,3544.51542792903
"Iran, Islamic Rep.","IRN",1998,0.045256982422,3753.20434629461
"Iran, Islamic Rep.","IRN",2005,0.010210204658,4732.13956909491
"Iran, Islamic Rep.","IRN",2006,0.008490967321,4873.4862010333
"Iran, Islamic Rep.","IRN",2009,0.014918264068,5159.93466016064
"Iran, Islamic Rep.","IRN",2013,0.003053324637,5061.12264041322
"Iran, Islamic Rep.","IRN",2014,0.008125960799,5145.52406371572
"Iran, Islamic Rep.","IRN",2015,0.007442687694,5032.36970051934
"Iran, Islamic Rep.","IRN",2016,0.006932868714,5256.89816245848
"Iran, Islamic Rep.","IRN",2017,0.005567909561,5386.16802755851
"Iran, Islamic Rep.","IRN",2018,0.008695603502,5253.06925438547
"Iran, Islamic Rep.","IRN",2019,0.009220822952,5059.879427236
"Iraq","IRQ",2006,0.000351821391,3437.36335950036
"Iraq","IRQ",2012,0.000887524669,4360.74562300098
"Iceland","ISL",2003,0,43763.7756121132
"Iceland","ISL",2004,0.00170065497,46766.0168708212
"Iceland","ISL",2005,0.000370196596,48850.7658634924
"Iceland","ISL",2006,0.001468048578,50731.6906881713
"Iceland","ISL",2007,0.000806141699,53646.3690202759
"Iceland","ISL",2008,0.000608150032,53821.4708222101
"Iceland","ISL",2009,0.000972006707,49527.3988280929
"Iceland","ISL",2010,0.001493844884,48193.7014041013
"Iceland","ISL",2011,0.001232839623,48933.5456614347
"Iceland","ISL",2012,0.000335558173,49191.574417162
"Iceland","ISL",2013,0.000470263443,50946.8162625339
"Iceland","ISL",2014,0,51233.2440468041
"Iceland","ISL",2015,0.000344901833,52951.6815110898
"Iceland","ISL",2016,0,55513.6423015865
"Iceland","ISL",2017,0,56501.4576788793
"Israel","ISR",1979,0,17690.3483231377
"Israel","ISR",1986,0.002355004868,20306.4453701802
"Israel","ISR",1992,0.002153272753,22981.4815830431
"Israel","ISR",1997,0.002456083581,27026.4814260925
"Israel","ISR",2001,0.002489777723,28733.9412605501
"Israel","ISR",2002,0.004804253452,28128.8460691258
"Israel","ISR",2003,0.004627058425,28010.6074556958
"Israel","ISR",2004,0.004991388642,28836.5131848105
"Israel","ISR",2005,0.004833152929,29503.9014620245
"Israel","ISR",2006,0.002249658059,30605.1559987527
"Israel","ISR",2007,0.004918123848,31880.3450537383
"Israel","ISR",2008,0.004835079031,32337.1977109655
"Israel","ISR",2009,0.004916277452,31852.2671973223
"Israel","ISR",2010,0.002276783534,33048.5545890362
"Israel","ISR",2011,0.002307705919,34247.623280715
"Israel","ISR",2012,0.007390073898,34491.1601071181
"Israel","ISR",2013,0.004537803361,35348.3068537152
"Israel","ISR",2014,0.004924324201,36035.2577522884
"Israel","ISR",2015,0.004938536547,36206.5222171621
"Israel","ISR",2016,0.002413946433,37109.0218162488
"Israel","ISR",2017,0.004574248199,37953.0404593554
"Israel","ISR",2018,0.004967662373,38744.1604404811
"Italy","ITA",1986,0.002057440995,24301.1433759903
"Italy","ITA",1987,0.012409263839,25074.2673152936
"Italy","ITA",1989,0,26977.9326628205
"Italy","ITA",1991,0.002477169432,27894.2427947176
"Italy","ITA",1993,0.012232189014,27851.1213575016
"Italy","ITA",1995,0.007423290681,29265.0890480926
"Italy","ITA",1998,0.017424412616,30690.911722108
"Italy","ITA",2000,0.012495170262,32350.9043668747
"Italy","ITA",2003,0.007694032962,32897.3907788976
"Italy","ITA",2004,0.00604520633,33150.4762169416
"Italy","ITA",2005,0.006472902182,33257.7698032684
"Italy","ITA",2006,0.006534362452,33751.7000191328
"Italy","ITA",2007,0.006802429745,34081.0903298709
"Italy","ITA",2008,0.007041794906,33530.3601449597
"Italy","ITA",2009,0.009115793038,31615.2708145085
"Italy","ITA",2010,0.012652895258,32058.1739940798
"Italy","ITA",2011,0.011560481495,32229.4567910904
"Italy","ITA",2012,0.012006084908,31184.5584255896
"Italy","ITA",2013,0.013731672065,30257.6274259351
"Italy","ITA",2014,0.012321202993,29979.9187217358
"Italy","ITA",2015,0.019488664076,30242.3861352184
"Italy","ITA",2016,0.016299454933,30685.645898943
"Italy","ITA",2017,0.014216342526,31244.2270989224
"Italy","ITA",2018,0.014576468712,31593.4802621599
"Italy","ITA",2019,0.009943458763,32114.2998563994
"Italy","ITA",2020,0.008277917637,29373.4450918601
"Jamaica","JAM",1988,0.046355395508,4096.43176977647
"Jamaica","JAM",1990,0.028804874671,4503.5047284318
"Jamaica","JAM",1993,0.074181860352,5123.46215856181
"Jamaica","JAM",1996,0.025628608119,5155.56491582619
"Jamaica","JAM",1999,0.02314703246,4907.14734433069
"Jamaica","JAM",2002,0.021286912558,5035.63584339954
"Jamaica","JAM",2004,0.01177245927,5238.17450105935
"Jordan","JOR",1986,0,4357.6689695215
"Jordan","JOR",1992,0.00638536377,3485.04539258946
"Jordan","JOR",1997,0.004066491699,3497.36129680052
"Jordan","JOR",2002,0.00195180505,3879.88374913327
"Jordan","JOR",2006,0.000908874513,4453.65382867002
"Jordan","JOR",2008,0.000108050569,4731.61282886421
"Jordan","JOR",2010,0.000408548828,4865.46977307058
"Japan","JPN",2008,0.004798256079,33557.6454041531
"Japan","JPN",2010,0,32942.2020783725
"Japan","JPN",2013,0.007278878874,34239.8862473683
"Kazakhstan","KAZ",1993,0.08435302842,4453.56412253743
"Kazakhstan","KAZ",1996,0.079405092009,3776.08334701198
"Kazakhstan","KAZ",2001,0.128144193886,5055.31310615119
"Kazakhstan","KAZ",2002,0.088873720771,5550.5047972156
"Kazakhstan","KAZ",2003,0.061678131877,6046.327108197
"Kazakhstan","KAZ",2004,0.033167065901,6580.88405930793
"Kazakhstan","KAZ",2005,0.086614213469,7155.342587318
"Kazakhstan","KAZ",2006,0.010114723183,7837.62796680775
"Kazakhstan","KAZ",2007,0.003855486132,8438.10337662005
"Kazakhstan","KAZ",2008,0.002428651907,8554.82228694123
"Kazakhstan","KAZ",2009,0.002441653166,8487.54355396363
"Kazakhstan","KAZ",2010,0.001951229044,8979.33093388318
"Kazakhstan","KAZ",2011,0.000710947707,9506.73262429677
"Kazakhstan","KAZ",2012,0.00038424108,9823.69242045767
"Kazakhstan","KAZ",2013,0.000331096286,10264.2965226551
"Kazakhstan","KAZ",2014,0.000192752586,10539.0430954447
"Kazakhstan","KAZ",2015,0.000382705867,10510.7703082872
"Kazakhstan","KAZ",2016,0.000505287176,10476.3459974345
"Kazakhstan","KAZ",2017,0.000414989968,10758.5192670085
"Kazakhstan","KAZ",2018,0.000151407911,11053.3604014369
"Kenya","KEN",1992,0.264451416016,1242.01894891102
"Kenya","KEN",1994,0.258805540727,1206.87323766963
"Kenya","KEN",1997,0.253938631689,1214.84763830816
"Kenya","KEN",2005,0.366738392147,1221.85928543172
"Kenya","KEN",2015,0.29365105855,1496.65356762256
"Kenya","KEN",2020,0.350316063103,1616.5023986823
"Kenya","KEN",2021,0.361460557542,1705.74038395775
"Kyrgyz Republic","KGZ",1998,0.284234572203,675.060368517875
"Kyrgyz Republic","KGZ",2000,0.381824401436,718.337256607741
"Kyrgyz Republic","KGZ",2001,0.333569026457,749.419684532912
"Kyrgyz Republic","KGZ",2002,0.311493625527,742.443593079652
"Kyrgyz Republic","KGZ",2003,0.25703178749,786.351719065766
"Kyrgyz Republic","KGZ",2004,0.11575469491,831.484217939125
"Kyrgyz Republic","KGZ",2005,0.135748371162,820.715874780546
"Kyrgyz Republic","KGZ",2006,0.083714342018,837.133691709415
"Kyrgyz Republic","KGZ",2007,0.087526592275,900.025398426325
"Kyrgyz Republic","KGZ",2008,0.033092885175,966.415236362886
"Kyrgyz Republic","KGZ",2009,0.015469307023,982.377047101777
"Kyrgyz Republic","KGZ",2010,0.035214179899,966.150605989873
"Kyrgyz Republic","KGZ",2011,0.012577704076,1011.31539936475
"Kyrgyz Republic","KGZ",2012,0.026298147157,993.737295747159
"Kyrgyz Republic","KGZ",2013,0.026200040905,1080.54809182803
"Kyrgyz Republic","KGZ",2014,0.010484435732,1101.70519073562
"Kyrgyz Republic","KGZ",2015,0.021805963239,1121.08269123697
"Kyrgyz Republic","KGZ",2016,0.011435104102,1146.10307377304
"Kyrgyz Republic","KGZ",2017,0.012685745389,1177.4385849811
"Kyrgyz Republic","KGZ",2018,0.007358914731,1197.61057003683
"Kyrgyz Republic","KGZ",2019,0.006590636676,1226.82430631544
"Kyrgyz Republic","KGZ",2020,0.013309736024,1102.664220604
"Kiribati","KIR",2006,0.140271523377,1411.12251679635
"Kiribati","KIR",2019,0.016780768103,1405.46918829731
"Korea, Rep.","KOR",2006,0.002494423425,22192.1851207944
"Korea, Rep.","KOR",2008,0.002427591093,23882.7304951493
"Korea, Rep.","KOR",2010,0.004958997221,25451.0041554666
"Korea, Rep.","KOR",2012,0.00249280626,26675.4401708559
"Korea, Rep.","KOR",2014,0.00235642859,28094.9177029868
"Korea, Rep.","KOR",2016,0.002266651427,29461.7840071118
"Lao PDR","LAO",1992,0.237008033965,660.42244308674
"Lao PDR","LAO",1997,0.431954438581,819.440195910706
"Lao PDR","LAO",2002,0.253698817357,995.341680700784
"Lao PDR","LAO",2007,0.195465401199,1304.29240356805
"Lao PDR","LAO",2012,0.108910442344,1777.41021331108
"Lao PDR","LAO",2018,0.071383628289,2467.95576150974
"Lebanon","LBN",2011,0,9026.47172275478
"Liberia","LBR",2007,0.533477759562,580.35273604346
"Liberia","LBR",2014,0.259307623395,714.182489983352
"Liberia","LBR",2016,0.276177478999,675.059610609385
"St. Lucia","LCA",1995,0.381249181047,8597.14985276178
"St. Lucia","LCA",2016,0.051228049705,10595.5114869489
"Sri Lanka","LKA",1985,0.169499707031,1192.41656836976
"Sri Lanka","LKA",1990,0.11616388266,1320.6373564703
"Sri Lanka","LKA",1995,0.117752736067,1625.57106995958
"Sri Lanka","LKA",2002,0.110170832507,2023.39393869703
"Sri Lanka","LKA",2006,0.056293645643,2486.64762546248
"Sri Lanka","LKA",2009,0.034954608679,2826.23541957471
"Sri Lanka","LKA",2012,0.025871486589,3512.13426141456
"Sri Lanka","LKA",2016,0.012953176124,4174.63700189456
"Sri Lanka","LKA",2019,0.009586125507,4458.43443395121
"Lesotho","LSO",1986,0.540769362541,474.272813852726
"Lesotho","LSO",1994,0.537465346535,634.623078286444
"Lesotho","LSO",2002,0.663390897419,759.001500997639
"Lesotho","LSO",2017,0.323999109936,1090.98451594665
"Lithuania","LTU",1993,0.066169633031,5127.30416712647
"Lithuania","LTU",1996,0,5230.26019154918
"Lithuania","LTU",1998,0.003225964714,6178.1238213384
"Lithuania","LTU",1999,0.002931133703,6151.08296362442
"Lithuania","LTU",2000,0.002452417533,6423.42067622444
"Lithuania","LTU",2001,0.00578524742,6899.23683441212
"Lithuania","LTU",2002,0.00503803479,7424.39482424481
"Lithuania","LTU",2003,0.001946759537,8275.80344758031
"Lithuania","LTU",2004,0.00092465658,8919.08174949012
"Lithuania","LTU",2004,0.027074871394,8919.08174949012
"Lithuania","LTU",2005,0.017817267988,9766.48764716509
"Lithuania","LTU",2006,0.01523017096,10659.4002106998
"Lithuania","LTU",2007,0.013395644322,11984.9232941064
"Lithuania","LTU",2008,0.00149395424,12425.3980999207
"Lithuania","LTU",2008,0.013892259503,12425.3980999207
"Lithuania","LTU",2009,0.02243250605,10699.7894581629
"Lithuania","LTU",2010,0.015343399194,11106.9502145424
"Lithuania","LTU",2011,0.007005750768,12046.7213858694
"Lithuania","LTU",2012,0.009477925821,12678.6926859879
"Lithuania","LTU",2013,0.007050081525,13262.3344620771
"Lithuania","LTU",2014,0.012620259829,13850.0001271199
"Lithuania","LTU",2015,0.007198586038,14263.9645773495
"Lithuania","LTU",2016,0.012705059218,14810.2517786273
"Lithuania","LTU",2017,0.010225072641,15661.9962536775
"Lithuania","LTU",2018,0.009250136525,16443.5852875776
"Lithuania","LTU",2019,0.005479296562,17249.7184431077
"Lithuania","LTU",2020,0.001894733336,17241.295231239
"Luxembourg","LUX",1985,0,47945.8483699444
"Luxembourg","LUX",1986,0,52496.6662006102
"Luxembourg","LUX",1987,0,54218.2753941324
"Luxembourg","LUX",1988,0,58381.7542558669
"Luxembourg","LUX",1989,0,63481.5847355331
"Luxembourg","LUX",1990,0,66027.0758007817
"Luxembourg","LUX",1991,0,70779.9729147771
"Luxembourg","LUX",1992,0,71116.9400892209
"Luxembourg","LUX",1993,0,73116.1946629406
"Luxembourg","LUX",1994,0,74883.1418537888
"Luxembourg","LUX",1995,0,74896.0965788046
"Luxembourg","LUX",1996,0,74916.5067672272
"Luxembourg","LUX",1997,0,77993.0585335828
"Luxembourg","LUX",1998,0,82170.2399212578
"Luxembourg","LUX",1999,0,87695.33957586
"Luxembourg","LUX",2000,0,92527.7118069642
"Luxembourg","LUX",2001,0,94243.7073233917
"Luxembourg","LUX",2002,0,96269.5793851216
"Luxembourg","LUX",2003,0.000717466901,97597.9969176553
"Luxembourg","LUX",2004,0.000181923313,100292.568479162
"Luxembourg","LUX",2005,0.000346940503,101222.045664401
"Luxembourg","LUX",2006,0,105614.179863952
"Luxembourg","LUX",2007,0.000219162238,112417.878458001
"Luxembourg","LUX",2008,0,110094.792338745
"Luxembourg","LUX",2009,0.000441110228,104574.349887682
"Luxembourg","LUX",2010,0,106544.057241723
"Luxembourg","LUX",2011,0.001175793453,105290.249048827
"Luxembourg","LUX",2012,0.000436189462,104487.744238704
"Luxembourg","LUX",2013,0.000891033103,105338.956059283
"Luxembourg","LUX",2014,0.001399249128,105583.937014123
"Luxembourg","LUX",2015,0.003001245228,105462.012584423
"Luxembourg","LUX",2016,0.00117219513,108351.452158933
"Luxembourg","LUX",2017,0.00283129861,107142.127556443
"Luxembourg","LUX",2018,0.002848178588,106376.783565763
"Luxembourg","LUX",2019,0.001011874711,106729.024882424
"Luxembourg","LUX",2020,0,104128.242111037
"Latvia","LVA",1993,0.000161022949,4653.68719995637
"Latvia","LVA",1995,0.000305729703,4969.82307985825
"Latvia","LVA",1996,0.017655891884,5156.19509655969
"Latvia","LVA",1997,0.021971015725,5668.0600072591
"Latvia","LVA",1998,0.01756435327,6084.28501085339
"Latvia","LVA",2002,0.007171941301,7847.64536792469
"Latvia","LVA",2003,0.006044630719,8591.26791254397
"Latvia","LVA",2004,0.002844455304,9405.06172211095
"Latvia","LVA",2004,0.024903992015,9405.06172211095
"Latvia","LVA",2005,0.02362021695,10526.4522506693
"Latvia","LVA",2006,0.015533316634,11895.2750583575
"Latvia","LVA",2007,0.000213054285,13185.0693240034
"Latvia","LVA",2007,0.006350042858,13185.0693240034
"Latvia","LVA",2008,0.000271271872,12891.4423439709
"Latvia","LVA",2008,0.012787415438,12891.4423439709
"Latvia","LVA",2009,0.003549313775,11237.1089285212
"Latvia","LVA",2009,0.016967781688,11237.1089285212
"Latvia","LVA",2010,0.017326764272,10962.2315251539
"Latvia","LVA",2011,0.010286085721,11450.9767983716
"Latvia","LVA",2012,0.010676994343,12410.3652614992
"Latvia","LVA",2013,0.011653787425,12795.8782909892
"Latvia","LVA",2014,0.007913559058,13162.6545599056
"Latvia","LVA",2015,0.006503109651,13786.4567953114
"Latvia","LVA",2016,0.006469512713,14242.5726741319
"Latvia","LVA",2017,0.007972178657,14845.3348946383
"Latvia","LVA",2018,0.003600024334,15558.6917797211
"Latvia","LVA",2019,0.002391007969,16069.8404323203
"Latvia","LVA",2020,0.004550118181,15826.4126578529
"Morocco","MAR",1984,0.131953727341,1380.01123046875
"Morocco","MAR",1990,0.047288021603,1682.328125
"Morocco","MAR",1998,0.083753339656,1920.1328125
"Morocco","MAR",2000,0.079340316454,1948.3544921875
"Morocco","MAR",2006,0.042422663768,2484.97436523438
"Morocco","MAR",2013,0.014431101154,3006.31665039063
"Moldova","MDA",1997,0.130094802546,1454.99997659459
"Moldova","MDA",1998,0.240474022088,1360.36052583295
"Moldova","MDA",1999,0.335088554859,1316.60570867881
"Moldova","MDA",2000,0.310843805061,1347.09284048658
"Moldova","MDA",2001,0.232557251206,1432.4652898532
"Moldova","MDA",2002,0.135586222585,1547.77777494603
"Moldova","MDA",2003,0.056087055493,1654.58390396924
"Moldova","MDA",2004,0.065504090604,1781.42574569406
"Moldova","MDA",2005,0.108748599749,1919.69798541713
"Moldova","MDA",2006,0.019625396902,2017.44263399678
"Moldova","MDA",2007,0.009524417183,2082.78652863096
"Moldova","MDA",2008,0.009574248623,2249.52175381461
"Moldova","MDA",2009,0.006580167233,2117.22203144822
"Moldova","MDA",2010,0.00410401243,2269.80968522789
"Moldova","MDA",2011,0.002166971032,2403.26053877799
"Moldova","MDA",2012,0.001385103524,2389.40091550193
"Moldova","MDA",2013,0.000251886046,2606.19306603964
"Moldova","MDA",2014,0,2738.16197358831
"Moldova","MDA",2015,0.000312092439,2749.91303825395
"Moldova","MDA",2016,0.001080544115,2911.33776696462
"Moldova","MDA",2017,0,3085.73889386565
"Moldova","MDA",2018,0,3268.42596665742
"Moldova","MDA",2019,0.000286451386,3439.12963997156
"Moldova","MDA",2021,0,3661.30346573435
"Madagascar","MDG",1980,0.486985389836,689.53140705963
"Madagascar","MDG",1993,0.732507085418,482.641782713321
"Madagascar","MDG",1997,0.693703029887,457.77432321763
"Madagascar","MDG",1999,0.668674623446,467.919193146772
"Madagascar","MDG",2001,0.709963964768,487.661102445667
"Madagascar","MDG",2005,0.742213645753,459.774982525217
"Madagascar","MDG",2010,0.801547294497,456.729207025596
"Madagascar","MDG",2012,0.80730057901,452.20500836447
"Maldives","MDV",2002,0.066081804163,6876.44358298721
"Maldives","MDV",2009,0.037728960166,8324.59197680768
"Maldives","MDV",2016,0,9619.95460501363
"Maldives","MDV",2019,0,10753.1213223443
"Mexico","MEX",1984,0.083068125819,7636.70813511094
"Mexico","MEX",1989,0.090535144941,7352.86607019656
"Mexico","MEX",1992,0.073773659012,7864.02485544242
"Mexico","MEX",1994,0.073104636689,8185.98451420089
"Mexico","MEX",1996,0.180968776947,7897.93521800911
"Mexico","MEX",1998,0.129032850725,8576.60435770606
"Mexico","MEX",2000,0.089235108711,8954.82320779411
"Mexico","MEX",2002,0.065888728987,8646.18086832736
"Mexico","MEX",2004,0.059505152933,8849.52924875646
"Mexico","MEX",2005,0.065445246989,8925.25544126425
"Mexico","MEX",2006,0.041524002931,9200.42193224414
"Mexico","MEX",2008,0.053621805986,9276.07434687431
"Mexico","MEX",2010,0.045183799594,9001.70509517276
"Mexico","MEX",2012,0.038398933825,9401.99768371815
"Mexico","MEX",2014,0.037135116306,9553.28617407601
"Mexico","MEX",2016,0.032149105661,9897.17087805932
"Mexico","MEX",2018,0.026293805874,10120.3848292553
"Mexico","MEX",2020,0.031000052181,9147.07274359347
"Marshall Islands","MHL",2019,0.008543443744,4998.74960721796
"North Macedonia","MKD",1998,0.011362731917,3038.13983382569
"North Macedonia","MKD",2000,0.052176625655,3283.37934095351
"North Macedonia","MKD",2002,0.014565548491,3240.11064526089
"North Macedonia","MKD",2003,0.012436886668,3301.31361922323
"North Macedonia","MKD",2004,0.007659340679,3445.80843699925
"North Macedonia","MKD",2005,0.014961199722,3600.95390451686
"North Macedonia","MKD",2006,0.028410087705,3779.67672714493
"North Macedonia","MKD",2008,0.006365959403,4230.73498999821
"North Macedonia","MKD",2009,0.097676712566,4207.80679229371
"North Macedonia","MKD",2010,0.104482268775,4339.9663336969
"North Macedonia","MKD",2011,0.090870746135,4433.88946223239
"North Macedonia","MKD",2012,0.06912791773,4408.29842132998
"North Macedonia","MKD",2013,0.052256984572,4530.68414622156
"North Macedonia","MKD",2014,0.045167345376,4687.29849775791
"North Macedonia","MKD",2015,0.055025375393,4861.55615984223
"North Macedonia","MKD",2016,0.042366355763,4994.56120070716
"North Macedonia","MKD",2017,0.044940064617,5043.6945185295
"North Macedonia","MKD",2018,0.033985563483,5184.69680504137
"North Macedonia","MKD",2019,0.026633504383,5386.2027499932
"Mali","MLI",1994,0.844957193227,500.638059014601
"Mali","MLI",2001,0.571522403503,623.266374455813
"Mali","MLI",2006,0.496761615651,675.188949488001
"Mali","MLI",2009,0.481721413552,695.394486547864
"Mali","MLI",2018,0.152188068547,767.571595544437
"Malta","MLT",2006,0.00511958558,18521.6285342721
"Malta","MLT",2007,0.004103243617,19338.5387460039
"Malta","MLT",2008,0.001090115119,19948.1354169784
"Malta","MLT",2009,0.004304454163,19573.9746792889
"Malta","MLT",2010,0.002192738711,20557.846540639
"Malta","MLT",2011,0.001857052004,20566.3476783023
"Malta","MLT",2012,0.001177220698,21221.71762833
"Malta","MLT",2013,0.000296661449,22071.1191946794
"Malta","MLT",2014,0,23286.1927928061
"Malta","MLT",2015,0.000843779646,24921.6778983872
"Malta","MLT",2016,0.00092087107,25181.3589164131
"Malta","MLT",2017,0.001598865083,27177.9082338784
"Malta","MLT",2018,0.001033806129,27856.7644320024
"Malta","MLT",2019,0.003046817792,28660.0276642308
"Malta","MLT",2020,0.002556744991,25618.8891265456
"Myanmar","MMR",2015,0.062170024137,1254.06841030798
"Myanmar","MMR",2017,0.019911567273,1428.90795095678
"Montenegro","MNE",2005,0.002284184031,5013.19354613732
"Montenegro","MNE",2006,0,5435.88366763064
"Montenegro","MNE",2007,0.003606450651,5798.06224980216
"Montenegro","MNE",2008,0.000938959926,6205.81833214132
"Montenegro","MNE",2009,0,5833.65680393684
"Montenegro","MNE",2010,0,5982.19647463471
"Montenegro","MNE",2011,0.002112417485,6168.84548867328
"Montenegro","MNE",2012,0.012642962002,5995.77163480183
"Montenegro","MNE",2012,0.030313167843,5995.77163480183
"Montenegro","MNE",2013,0.010383036328,6202.50378943662
"Montenegro","MNE",2013,0.030291823129,6202.50378943662
"Montenegro","MNE",2014,0,6307.01559868803
"Montenegro","MNE",2014,0.016274613087,6307.01559868803
"Montenegro","MNE",2015,0.013457712965,6517.18961381857
"Montenegro","MNE",2016,0.02474331027,6707.84725932128
"Montenegro","MNE",2017,0.033115063612,7023.43051268611
"Montenegro","MNE",2018,0.02839832998,7381.80417286363
"Mongolia","MNG",1995,0.149118041992,1431.46092338328
"Mongolia","MNG",1998,0.284492785138,1522.38979471351
"Mongolia","MNG",2002,0.116121019705,1649.93882457851
"Mongolia","MNG",2007,0.016951885964,2400.22509347223
"Mongolia","MNG",2010,0.011435707079,2646.56167706603
"Mongolia","MNG",2011,0.008566814186,3057.31725537741
"Mongolia","MNG",2012,0.004731093345,3374.4383836637
"Mongolia","MNG",2014,0.003275522464,3909.91332022597
"Mongolia","MNG",2016,0.007064973186,3892.65220459265
"Mongolia","MNG",2018,0.007115855819,4242.30022232486
"Mozambique","MOZ",1996,0.826842845665,234.709168550529
"Mozambique","MOZ",2002,0.805882300872,341.966122232554
"Mozambique","MOZ",2008,0.707958180482,456.517711233298
"Mozambique","MOZ",2014,0.646408592101,573.995950317096
"Mozambique","MOZ",2019,0.743807658951,600.403365932758
"Mauritania","MRT",1987,0.413742979409,1448.08274466581
"Mauritania","MRT",1993,0.428481103516,1377.22998273391
"Mauritania","MRT",1995,0.218320483094,1377.92660566809
"Mauritania","MRT",2000,0.214879994936,1265.16043771711
"Mauritania","MRT",2004,0.181263876734,1303.27170531093
"Mauritania","MRT",2008,0.118426122189,1490.81768157355
"Mauritania","MRT",2014,0.064908373034,1522.75913424016
"Mauritius","MUS",2006,0.00307611768,6756.22955969517
"Mauritius","MUS",2012,0.004123899017,8591.96715947096
"Mauritius","MUS",2017,0.001253137091,10247.6960577758
"Malawi","MWI",1997,0.584547996013,414.349385180799
"Malawi","MWI",2004,0.688645812986,411.004079260403
"Malawi","MWI",2010,0.684215111738,511.818289555674
"Malawi","MWI",2016,0.657357230819,542.925736670113
"Malawi","MWI",2019,0.700605987387,573.400113656026
"Malaysia","MYS",1984,0.035981494141,3688.49268440986
"Malaysia","MYS",1987,0.028658740234,3561.31038553167
"Malaysia","MYS",1989,0.022434399414,4022.30346129567
"Malaysia","MYS",1992,0.020359619141,4804.66587241454
"Malaysia","MYS",1995,0.024753271484,5826.86150248643
"Malaysia","MYS",1997,0.007178662109,6518.98561396533
"Malaysia","MYS",2003,0.015712516929,6716.63248705894
"Malaysia","MYS",2006,0.007701382283,7444.0147978366
"Malaysia","MYS",2008,0.006965738305,7948.93487166413
"Malaysia","MYS",2011,0.001399256804,8393.94951799415
"Malaysia","MYS",2013,0.000339769891,8976.53121881046
"Malaysia","MYS",2015,0.00019036654,9699.58490873216
"Malaysia","MYS",2018,0.000110286496,10777.7492376633
"Namibia","NAM",1993,0.535168321233,2957.04655596829
"Namibia","NAM",2003,0.358615246023,3235.74677885275
"Namibia","NAM",2009,0.269440298573,4007.48531753122
"Namibia","NAM",2015,0.156170136674,4965.67282931154
"Niger","NER",1992,0.843648673034,440.13979819939
"Niger","NER",1994,0.85516365608,421.998870543078
"Niger","NER",2005,0.805012139402,404.280568926605
"Niger","NER",2007,0.788910328351,410.803308088987
"Niger","NER",2011,0.605590547213,432.297562314457
"Niger","NER",2014,0.535647095462,478.855153876499
"Niger","NER",2018,0.50905936535,510.573131003546
"Nigeria","NGA",1985,0.478218750779,1451.36929391591
"Nigeria","NGA",1992,0.523538750882,1605.54846077618
"Nigeria","NGA",1996,0.584195147915,1451.81986490287
"Nigeria","NGA",2003,0.478789246345,1769.88259499167
"Nigeria","NGA",2010,0.348853281055,2397.32402953237
"Nigeria","NGA",2012,0.338289211486,2490.2136142182
"Nigeria","NGA",2015,0.32256629699,2679.55476480921
"Nigeria","NGA",2018,0.308632983511,2512.0809827586
"Nicaragua","NIC",1993,0.230407414448,1157.14949707576
"Nicaragua","NIC",1993,0.38314225103,1157.14949707576
"Nicaragua","NIC",1998,0.175583248447,1321.46499629126
"Nicaragua","NIC",1998,0.257595784182,1321.46499629126
"Nicaragua","NIC",2001,0.187911918385,1452.34655812749
"Nicaragua","NIC",2001,0.178144843486,1452.34655812749
"Nicaragua","NIC",2005,0.172573478243,1568.42240380823
"Nicaragua","NIC",2005,0.090985147382,1568.42240380823
"Nicaragua","NIC",2009,0.082766441099,1622.99044534339
"Nicaragua","NIC",2014,0.039410286567,1960.70266106062
"Netherlands","NLD",1983,0.004582801732,25970.4838777274
"Netherlands","NLD",1987,0.002494482533,28181.9596469492
"Netherlands","NLD",1990,0.009527307898,31106.0519601296
"Netherlands","NLD",1993,0.012487616867,32088.7065995431
"Netherlands","NLD",1999,0.002028983038,39106.3881617199
"Netherlands","NLD",2004,0.002358756577,41450.4042697266
"Netherlands","NLD",2005,0.001483200411,42201.7754133082
"Netherlands","NLD",2006,0.000457928556,43592.3027449221
"Netherlands","NLD",2007,0.00028631331,45138.678436798
"Netherlands","NLD",2008,0.00133608954,45939.1481987846
"Netherlands","NLD",2009,0.001107701013,44027.6025577706
"Netherlands","NLD",2010,0.000474389074,44390.5044098134
"Netherlands","NLD",2011,0.000960530952,44869.3129413094
"Netherlands","NLD",2012,0.000758421921,44242.9735261304
"Netherlands","NLD",2013,0.000868787904,44055.3042590473
"Netherlands","NLD",2014,0.000577129582,44521.8945390276
"Netherlands","NLD",2015,0.000616626228,45193.4032187971
"Netherlands","NLD",2016,0.000459171132,45938.7850440865
"Netherlands","NLD",2017,0.001887662287,46997.3454541962
"Netherlands","NLD",2018,0.001009163212,47826.8191172843
"Netherlands","NLD",2019,0.000957287046,48443.7320540283
"Netherlands","NLD",2020,0.0002796322,46303.21886247
"Norway","NOR",1979,0.002275212226,38585.9873612669
"Norway","NOR",1986,0.00244875933,48623.3846873713
"Norway","NOR",1991,0.004752488513,51233.0361138797
